시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202101,23,"18,800",4,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202101,24,"18,800",3,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202101,31,"19,800",15,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202102,1,"18,000",2,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202102,3,"19,500",15,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202102,6,"20,000",12,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202102,6,"19,500",11,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202102,14,"19,800",17,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202102,19,"19,500",16,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202102,24,"19,900",15,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,6,"20,800",18,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202103,9,"20,900",16,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,11,"18,600",7,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,12,"20,400",10,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202103,18,"19,500",6,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,23,"21,200",18,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,25,"23,000",18,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,25,"20,400",18,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,25,"20,500",16,2016,아산밸리중앙로 47,20210415
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,25,"20,500",16,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,26,"20,000",10,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,26,"21,000",13,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,27,"20,980",19,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,27,"20,900",17,2016,아산밸리중앙로 47,20210511
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,27,"19,850",8,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,27,"20,400",20,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,28,"20,350",17,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,28,"23,000",10,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202103,28,"19,700",5,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,30,"22,000",19,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202103,31,"22,000",13,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202103,31,"20,900",8,2016,아산밸리중앙로 47,20210520
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202103,31,"22,000",13,2016,아산밸리중앙로 47,20210428
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,3,"19,500",3,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,3,"20,000",8,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202104,5,"20,000",8,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,9,"24,200",10,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,10,"22,300",3,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,10,"22,300",3,2016,아산밸리중앙로 47,20210517
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202104,10,"22,300",3,2016,아산밸리중앙로 47,20210413
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,13,"21,000",21,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,20,"23,000",5,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202104,24,"21,000",3,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202104,28,"20,000",3,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,2,"18,000",1,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,2,"23,000",10,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,6,"24,000",20,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,7,"21,900",17,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202105,12,"21,000",8,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,14,"22,900",7,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,15,"23,900",14,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,16,"20,900",8,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,19,"23,000",7,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,20,"21,000",14,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202105,29,"23,500",20,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202106,1,"23,900",9,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202106,1,"24,300",15,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202106,5,"22,000",10,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202106,11,"24,500",16,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.0945,202106,16,"24,900",13,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202106,19,"25,000",12,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1788,1788,0,아산테크노밸리 EG the1 3단지,72.345,202106,30,"25,800",18,2016,아산밸리중앙로 47,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,2,"18,700",7,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,2,"19,900",24,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,6,"17,900",1,2016,아산밸리중앙로 67,20210119
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,9,"19,000",15,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202101,9,"18,500",9,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,11,"19,400",9,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202101,11,"19,080",5,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,14,"18,500",6,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,14,"20,000",15,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,15,"18,600",3,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,16,"18,800",4,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202101,16,"18,800",8,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202101,21,"17,500",1,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,23,"19,000",6,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,26,"18,550",14,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,30,"17,600",1,2016,아산밸리중앙로 67,20210312
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,30,"18,600",4,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,30,"17,600",1,2016,아산밸리중앙로 67,20210302
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202101,30,"18,000",2,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,2,"19,400",10,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,9,"19,000",8,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,10,"17,600",1,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,10,"18,000",2,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,15,"19,080",4,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202102,15,"17,900",8,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202102,17,"19,500",12,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,17,"19,080",18,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,17,"19,700",14,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,17,"18,400",1,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202102,19,"20,000",12,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,20,"19,800",17,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,20,"19,250",8,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,22,"19,000",13,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202102,26,"20,000",20,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,3,"17,950",1,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202103,3,"19,450",16,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,5,"19,800",21,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,7,"19,500",9,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202103,9,"18,500",14,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,10,"20,000",23,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,12,"17,700",18,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,13,"20,400",8,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,13,"19,800",5,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,14,"20,000",21,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,14,"20,000",21,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,15,"19,700",15,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.0945,202103,16,"19,500",17,2016,아산밸리중앙로 67,20210418
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,17,"20,200",14,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,19,"18,900",4,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,21,"19,800",7,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,21,"20,000",9,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,22,"20,000",19,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,24,"20,000",13,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,24,"20,000",13,2016,아산밸리중앙로 67,
충청남도 아산시 둔포면 석곡리,1797,1797,0,아산테크노밸리 EG the1 4단지,72.345,202103,26,"20,500",6,2016,아산밸리중앙로 67,20210506
